season,date,playoff,neutral,status,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,commissioners_cup_final
2000,2000-06-05,0,0,post,Houston Comets,Sacramento Monarchs,HOU,SAC,1566.53872683509,1482.60542738907,0.719841579543992,0.280158420456008,78,70,1572.83517578598,1476.30897843817,0
2000,2000-06-06,0,0,post,Phoenix Mercury,Seattle Storm,PHO,SEA,1517.25558898046,1268.10852145339,0.869293087158985,0.130706912841015,82,49,1524.04644872151,1261.31766171234,0
2000,2000-06-06,0,0,post,Washington Mystics,Houston Comets,WAS,HOU,1432.41339944661,1572.83517578598,0.413912207262634,0.586087792737366,54,81,1410.01582864069,1595.2327465919,0
2000,2000-06-06,0,0,post,Cleveland Rockers,Connecticut Sun,CLE,CON,1445.81316542152,1456.87933216234,0.597922199818194,0.402077800181806,83,79,1452.56112230906,1450.1313752748,0
2000,2000-06-06,0,0,post,Dallas Wings,New York Liberty,DAL,NYL,1450.93663976641,1472.62892075556,0.583132549529493,0.416867450470507,69,73,1440.10514559331,1483.46041492866,0
2000,2000-06-07,0,0,post,Portland Fire,Las Vegas Aces,POR,LVA,1307.1516307332,1485.09291268851,0.362669746987775,0.637330253012225,72,81,1297.98537155363,1494.25917186808,0
2000,2000-06-07,0,0,post,Connecticut Sun,Minnesota Lynx,CON,MIN,1450.1313752748,1448.49366352588,0.615370607242168,0.384629392757832,57,71,1426.42172565303,1472.20331314765,0
2000,2000-06-07,0,0,post,Miami Sol,Washington Mystics,MIA,WAS,1302.44069986289,1410.01582864069,0.460399315901512,0.539600684098488,51,73,1280.35521139928,1432.10131710431,0
2000,2000-06-08,0,0,post,Dallas Wings,Indiana Fever,DAL,IND,1440.10514559331,1319.9987360431,0.759858717200241,0.240141282799759,80,76,1443.7708054799,1316.3330761565,0
2000,2000-06-08,0,0,post,Charlotte Sting,Seattle Storm,CHA,SEA,1406.08765713672,1261.31766171234,0.784803212601524,0.215196787398476,62,67,1387.23301756084,1280.17230128822,0
2000,2000-06-08,0,0,post,New York Liberty,Sacramento Monarchs,NYL,SAC,1483.46041492866,1476.30897843817,0.622854994881912,0.377145005118088,56,77,1451.68877988976,1508.08061347707,0
2000,2000-06-09,0,0,post,Indiana Fever,New York Liberty,IND,NYL,1316.3330761565,1451.68877988976,0.421004045995102,0.578995954004898,62,70,1306.08415086237,1461.93770518389,0
2000,2000-06-09,0,0,post,Los Angeles Sparks,Phoenix Mercury,LAS,PHO,1537.55497779926,1524.04644872151,0.631411830238476,0.368588169761524,76,57,1552.73407317247,1508.8673533483,0
2000,2000-06-09,0,0,post,Miami Sol,Minnesota Lynx,MIA,MIN,1280.35521139928,1472.20331314765,0.344376889749793,0.655623110250207,55,66,1270.60947772478,1481.94904682215,0
2000,2000-06-09,0,0,post,Las Vegas Aces,Houston Comets,LVA,HOU,1494.25917186808,1595.2327465919,0.469853210604119,0.530146789395881,71,73,1488.00732312492,1601.48459533506,0
2000,2000-06-09,0,0,post,Charlotte Sting,Connecticut Sun,CHA,CON,1387.23301756084,1426.42172565303,0.558463526511891,0.441536473488109,71,74,1378.19592953011,1435.45881368376,0
2000,2000-06-09,0,0,post,Cleveland Rockers,Seattle Storm,CLE,SEA,1452.56112230906,1280.17230128822,0.810439251734531,0.189560748265469,61,49,1457.69973469206,1275.03368890523,0
2000,2000-06-10,0,0,post,Sacramento Monarchs,Los Angeles Sparks,SAC,LAS,1508.08061347707,1552.73407317247,0.550692988281361,0.449307011718639,75,68,1518.37332365582,1542.44136299371,0
2000,2000-06-11,0,0,post,Indiana Fever,Cleveland Rockers,IND,CLE,1306.08415086237,1457.69973469206,0.398372151618482,0.601627848381518,70,83,1293.15748308442,1470.62640247,0
2000,2000-06-11,0,0,post,Houston Comets,Las Vegas Aces,HOU,LVA,1601.48459533506,1488.00732312492,0.752826581257972,0.247173418742028,107,85,1611.97882591132,1477.51309254867,0
2000,2000-06-11,0,0,post,Dallas Wings,Charlotte Sting,DAL,CHA,1443.7708054799,1378.19592953011,0.698043056040444,0.301956943959556,67,78,1419.41204735314,1402.55468765687,0
2000,2000-06-12,0,0,post,Miami Sol,Dallas Wings,MIA,DAL,1270.60947772478,1419.41204735314,0.402259471763941,0.597740528236059,74,61,1292.31113879928,1397.71038627864,0
2000,2000-06-12,0,0,post,New York Liberty,Washington Mystics,NYL,WAS,1461.93770518389,1432.10131710431,0.653003789797593,0.346996210202407,56,57,1453.83549884217,1440.20352344603,0
2000,2000-06-12,0,0,post,Portland Fire,Phoenix Mercury,POR,PHO,1297.98537155363,1508.8673533483,0.320077155399576,0.679922844600424,69,75,1291.7120304198,1515.14069448213,0
2000,2000-06-12,0,0,post,Seattle Storm,Los Angeles Sparks,SEA,LAS,1275.03368890523,1542.44136299371,0.253732170694776,0.746267829305224,69,59,1300.54245830831,1516.93259359063,0
2000,2000-06-12,0,0,post,Las Vegas Aces,Connecticut Sun,LVA,CON,1477.51309254867,1435.45881368376,0.668764174404309,0.331235825595691,80,88,1458.67201539636,1454.29989083607,0
2000,2000-06-13,0,0,post,Phoenix Mercury,Portland Fire,PHO,POR,1515.14069448213,1291.7120304198,0.851533032045874,0.148466967954126,81,80,1516.49274618281,1290.35997871911,0
2000,2000-06-14,0,0,post,Houston Comets,Miami Sol,HOU,MIA,1611.97882591132,1292.31113879928,0.908932690549063,0.0910673094509369,77,53,1615.57684804181,1288.71311666879,0
2000,2000-06-14,0,0,post,Seattle Storm,Sacramento Monarchs,SEA,SAC,1300.54245830831,1518.37332365582,0.311435178710683,0.688564821289317,50,54,1295.57520464754,1523.3405773166,0
2000,2000-06-14,0,0,post,Las Vegas Aces,Charlotte Sting,LVA,CHA,1458.67201539636,1402.55468765687,0.686445646186732,0.313554353813268,96,68,1475.13880660474,1386.08789644849,0
2000,2000-06-14,0,0,post,Minnesota Lynx,Connecticut Sun,MIN,CON,1481.94904682215,1454.29989083607,0.650145391819082,0.349854608180918,72,66,1488.92335017177,1447.32558748645,0
2000,2000-06-15,0,0,post,Cleveland Rockers,Dallas Wings,CLE,DAL,1470.62640247,1397.71038627864,0.7068751327622,0.2931248672378,81,93,1444.38526737171,1423.95152137693,0
2000,2000-06-16,0,0,post,Connecticut Sun,Indiana Fever,CON,IND,1447.32558748645,1293.15748308442,0.793799181159016,0.206200818840984,54,79,1394.89049870116,1345.59257186971,0
2000,2000-06-16,0,0,post,Portland Fire,Los Angeles Sparks,POR,LAS,1290.35997871911,1516.93259359063,0.30074772501009,0.69925227498991,81,94,1281.12487885376,1526.16769345599,0
2000,2000-06-16,0,0,post,Sacramento Monarchs,Charlotte Sting,SAC,CHA,1523.3405773166,1386.08789644849,0.777404911336369,0.222595088663631,74,63,1529.1873993598,1380.24107440529,0
2000,2000-06-16,0,0,post,Las Vegas Aces,Washington Mystics,LVA,WAS,1475.13880660474,1440.20352344603,0.659624356395298,0.340375643604702,70,67,1480.01829395564,1435.32403609514,0
2000,2000-06-16,0,0,post,Miami Sol,Cleveland Rockers,MIA,CLE,1288.71311666879,1444.38526737171,0.392788965282171,0.607211034717829,55,48,1303.93810876753,1429.16027527296,0
2000,2000-06-16,0,0,post,Phoenix Mercury,Minnesota Lynx,PHO,MIN,1516.49274618281,1488.92335017177,0.650040951370986,0.349959048629014,62,69,1499.73877864881,1505.67731770578,0
2000,2000-06-17,0,0,post,Houston Comets,Minnesota Lynx,HOU,MIN,1615.57684804181,1505.67731770578,0.748974341947746,0.251025658052254,78,66,1622.67696842666,1498.57719732093,0
2000,2000-06-17,0,0,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1295.57520464754,1480.01829395564,0.354063997403328,0.645936002596672,53,56,1290.46016754975,1485.13333105342,0
2000,2000-06-17,0,0,post,New York Liberty,Miami Sol,NYL,MIA,1453.83549884217,1303.93810876753,0.789746117416503,0.210253882583497,58,52,1457.68064815305,1300.09295945665,0
2000,2000-06-17,0,0,post,Los Angeles Sparks,Charlotte Sting,LAS,CHA,1526.16769345599,1380.24107440529,0.78592554103522,0.21407445896478,70,62,1530.7768453306,1375.63192253068,0
2000,2000-06-17,0,0,post,Dallas Wings,Indiana Fever,DAL,IND,1423.95152137693,1345.59257186971,0.713324882229027,0.286675117770973,111,74,1442.12053772727,1327.42355551938,0
2000,2000-06-18,0,0,post,Cleveland Rockers,Sacramento Monarchs,CLE,SAC,1429.16027527296,1529.1873993598,0.471210530647242,0.528789469352758,81,70,1445.72928195254,1512.61839268023,0
2000,2000-06-18,0,0,post,Washington Mystics,Dallas Wings,WAS,DAL,1435.32403609514,1442.12053772727,0.603816584726998,0.396183415273002,80,55,1455.41509639358,1422.02947742882,0
2000,2000-06-19,0,0,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1485.13333105342,1290.46016754975,0.829366734143497,0.170633265856503,66,63,1487.32318287163,1288.27031573155,0
2000,2000-06-19,0,0,post,Los Angeles Sparks,Houston Comets,LAS,HOU,1530.7768453306,1622.67696842666,0.482881040078955,0.517118959921045,90,84,1542.08093436159,1611.37287939567,0
2000,2000-06-19,0,0,post,Minnesota Lynx,Phoenix Mercury,MIN,PHO,1498.57719732093,1499.73877864881,0.611549563474745,0.388450436525255,55,74,1469.68638395642,1528.62959201332,0
2000,2000-06-19,0,0,post,Portland Fire,Charlotte Sting,POR,CHA,1281.12487885376,1375.63192253068,0.479134810317503,0.520865189682497,85,87,1274.7169267618,1382.03987462264,0
2000,2000-06-20,0,0,post,Washington Mystics,Miami Sol,WAS,MIA,1455.41509639358,1300.09295945665,0.794884422626153,0.205115577373847,55,57,1442.16684425281,1313.34121159742,0
2000,2000-06-20,0,0,post,New York Liberty,Dallas Wings,NYL,DAL,1457.68064815305,1422.02947742882,0.660548989572303,0.339451010427697,63,67,1444.79092414677,1434.91920143511,0
2000,2000-06-20,0,0,post,Indiana Fever,Sacramento Monarchs,IND,SAC,1327.42355551938,1512.61839268023,0.353074933630311,0.646925066369689,58,70,1316.81283352736,1523.22911467224,0
2000,2000-06-21,0,0,post,Connecticut Sun,Cleveland Rockers,CON,CLE,1394.89049870116,1445.72928195254,0.541868094408647,0.458131905591353,77,64,1410.24967841377,1430.37010223992,0
2000,2000-06-21,0,0,post,Minnesota Lynx,Las Vegas Aces,MIN,LVA,1469.68638395642,1487.32318287163,0.588796268924629,0.411203731075371,86,64,1488.88906154943,1468.12050527862,0
2000,2000-06-21,0,0,post,Charlotte Sting,Phoenix Mercury,CHA,PHO,1382.03987462264,1528.62959201332,0.405326108013217,0.594673891986783,57,90,1356.78164534132,1553.88782129463,0
2000,2000-06-22,0,0,post,Washington Mystics,Sacramento Monarchs,WAS,SAC,1442.16684425281,1523.22911467224,0.498471274743212,0.501528725256788,69,84,1423.39158274848,1542.00437617657,0
2000,2000-06-22,0,0,post,Las Vegas Aces,Houston Comets,LVA,HOU,1468.12050527862,1611.37287939567,0.409965032081721,0.590034967918279,66,83,1452.1164737571,1627.37691091719,0
2000,2000-06-22,0,0,post,Portland Fire,Seattle Storm,POR,SEA,1274.7169267618,1288.27031573155,0.59447531362093,0.40552468637907,72,61,1286.58890948074,1276.39833301261,0
2000,2000-06-22,0,0,post,Miami Sol,Los Angeles Sparks,MIA,LAS,1313.34121159742,1542.08093436159,0.298130815603003,0.701869184396997,54,68,1303.74641267492,1551.67573328409,0
2000,2000-06-22,0,0,post,Indiana Fever,New York Liberty,IND,NYL,1316.81283352736,1444.79092414677,0.431389544282698,0.568610455717302,60,69,1305.49002845553,1456.11372921861,0
2000,2000-06-23,0,0,post,Miami Sol,Phoenix Mercury,MIA,PHO,1303.74641267492,1553.88782129463,0.273008336730131,0.726991663269869,44,67,1291.58931859384,1566.04491537571,0
2000,2000-06-23,0,0,post,Houston Comets,Indiana Fever,HOU,IND,1627.37691091719,1305.49002845553,0.909984596074577,0.0900154039254228,93,67,1631.13755046972,1301.72938890299,0
2000,2000-06-23,0,0,post,Dallas Wings,Washington Mystics,DAL,WAS,1434.91920143511,1423.39158274848,0.628754036971316,0.371245963028684,70,76,1420.23007765123,1438.08070653236,0
2000,2000-06-23,0,0,post,Cleveland Rockers,Minnesota Lynx,CLE,MIN,1430.37010223992,1488.88906154943,0.530874372156023,0.469125627843977,57,60,1421.91463369128,1497.34453009807,0
2000,2000-06-23,0,0,post,Connecticut Sun,Charlotte Sting,CON,CHA,1410.24967841377,1356.78164534132,0.683153848434672,0.316846151565328,69,68,1413.48959688568,1353.54172686941,0
2000,2000-06-24,0,0,post,Charlotte Sting,Dallas Wings,CHA,DAL,1353.54172686941,1420.23007765123,0.519147634734605,0.480852365265395,81,84,1345.32765703044,1428.4441474902,0
2000,2000-06-24,0,0,post,Cleveland Rockers,Phoenix Mercury,CLE,PHO,1421.91463369128,1566.04491537571,0.408743146413886,0.591256853586114,64,61,1431.67052582495,1556.28902324204,0
2000,2000-06-24,0,0,post,New York Liberty,Los Angeles Sparks,NYL,LAS,1456.11372921861,1551.67573328409,0.477619440796592,0.522380559203409,67,72,1446.81813111201,1560.97133139069,0
2000,2000-06-24,0,0,post,Sacramento Monarchs,Portland Fire,SAC,POR,1542.00437617657,1286.58890948074,0.873338675172958,0.126661324827042,92,76,1545.93544454718,1282.65784111013,0
2000,2000-06-25,0,0,post,Washington Mystics,Los Angeles Sparks,WAS,LAS,1438.08070653236,1560.97133139069,0.438587083890724,0.561412916109276,72,74,1432.34381239425,1566.7082255288,0
2000,2000-06-25,0,0,post,Connecticut Sun,Houston Comets,CON,HOU,1413.48959688568,1631.13755046972,0.311661016195215,0.688338983804786,58,70,1404.34250648903,1640.28464086637,0
2000,2000-06-25,0,0,post,Las Vegas Aces,Sacramento Monarchs,LVA,SAC,1452.1164737571,1545.93544454718,0.480123382820157,0.519876617179843,89,80,1466.44395958787,1531.60795871641,0
2000,2000-06-27,0,0,post,Seattle Storm,Dallas Wings,SEA,DAL,1276.39833301261,1428.4441474902,0.397778728546698,0.602221271453302,78,82,1269.73824048688,1435.10424001593,0
2000,2000-06-27,0,0,post,Charlotte Sting,Houston Comets,CHA,HOU,1345.32765703044,1640.28464086637,0.224890295368365,0.775109704631635,66,76,1339.75185552042,1645.86044237639,0
2000,2000-06-27,0,0,post,Indiana Fever,Los Angeles Sparks,IND,LAS,1301.72938890299,1566.7082255288,0.256388703894398,0.743611296105602,73,82,1295.64236273687,1572.79525169491,0
2000,2000-06-27,0,0,post,New York Liberty,Phoenix Mercury,NYL,PHO,1446.81813111201,1556.28902324204,0.457689404883813,0.542310595116187,82,69,1465.87285742236,1537.23429693169,0
2000,2000-06-27,0,0,post,Connecticut Sun,Miami Sol,CON,MIA,1404.34250648903,1291.58931859384,0.752050157478338,0.247949842521662,61,53,1409.80376485857,1286.1280602243,0
2000,2000-06-27,0,0,post,Portland Fire,Cleveland Rockers,POR,CLE,1282.65784111013,1431.67052582495,0.401968681056609,0.598031318943391,80,69,1302.1737105992,1412.15465633588,0
2000,2000-06-27,0,0,post,Sacramento Monarchs,Minnesota Lynx,SAC,MIN,1531.60795871641,1497.34453009807,0.658755488471021,0.341244511528979,82,74,1539.55651706865,1489.39597174583,0
2000,2000-06-29,0,0,post,Washington Mystics,Phoenix Mercury,WAS,PHO,1432.34381239425,1537.23429693169,0.464240868804773,0.535759131195227,57,66,1419.9380840065,1549.64002531944,0
2000,2000-06-29,0,0,post,Seattle Storm,Minnesota Lynx,SEA,MIN,1269.73824048688,1489.39597174583,0.309184515461302,0.690815484538698,53,65,1260.67695787544,1498.45725435727,0
2000,2000-06-29,0,0,post,Sacramento Monarchs,Las Vegas Aces,SAC,LVA,1539.55651706865,1466.44395958787,0.707109503389439,0.292890496610561,85,62,1552.75725557727,1453.24322107925,0
2000,2000-06-29,0,0,post,New York Liberty,Indiana Fever,NYL,IND,1465.87285742236,1295.64236273687,0.808523168406439,0.191476831593561,72,70,1468.03130262722,1293.48391753202,0
2000,2000-06-29,0,0,post,Miami Sol,Connecticut Sun,MIA,CON,1286.1280602243,1409.80376485857,0.437474618605185,0.562525381394815,63,66,1279.5111503353,1416.42067474757,0
2000,2000-06-29,0,0,post,Houston Comets,Portland Fire,HOU,POR,1645.86044237639,1302.1737105992,0.919748652939799,0.0802513470602008,79,39,1650.39525871983,1297.63889425576,0
2000,2000-06-30,0,0,post,Charlotte Sting,Washington Mystics,CHA,WAS,1339.75185552042,1419.9380840065,0.499731995690709,0.500268004309291,74,78,1330.90380367521,1428.78613585171,0
2000,2000-06-30,0,0,post,Indiana Fever,Miami Sol,IND,MIA,1293.48391753202,1279.5111503353,0.632033554556006,0.367966445443994,52,54,1284.23789696912,1288.75717089819,0
2000,2000-06-30,0,0,post,Los Angeles Sparks,Cleveland Rockers,LAS,CLE,1572.79525169491,1412.15465633588,0.799831027776352,0.200168972223648,75,67,1577.0624688465,1407.88743918429,0
2000,2000-06-30,0,0,post,Connecticut Sun,New York Liberty,CON,NYL,1416.42067474757,1468.03130262722,0.540764905761355,0.459235094238645,69,57,1431.05092334357,1453.40105403122,0
2000,2000-06-30,0,0,post,Sacramento Monarchs,Dallas Wings,SAC,DAL,1552.75725557727,1435.10424001593,0.757272218902507,0.242727781097493,108,96,1559.58590464917,1428.27559094403,0
2000,2000-06-30,0,0,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1260.67695787544,1453.24322107925,0.343444094967327,0.656555905032673,60,81,1245.72582172615,1468.19435722853,0
2000,2000-07-01,0,0,post,Houston Comets,Phoenix Mercury,HOU,PHO,1650.39525871983,1549.64002531944,0.738948546467683,0.261051453532317,69,58,1657.42711493825,1542.60816910102,0
2000,2000-07-01,0,0,post,Los Angeles Sparks,Dallas Wings,LAS,DAL,1577.0624688465,1428.27559094403,0.788682674396749,0.211317325603251,85,63,1585.82013338176,1419.51792640877,0
2000,2000-07-01,0,0,post,Minnesota Lynx,Portland Fire,MIN,POR,1498.45725435727,1297.63889425576,0.834314694631087,0.165685305368913,81,75,1501.38653592401,1294.70961268902,0
2000,2000-07-02,0,0,post,Indiana Fever,Portland Fire,IND,POR,1284.23789696912,1294.70961268902,0.598744595126379,0.401255404873621,64,68,1273.01070280986,1305.93680684828,0
2000,2000-07-02,0,0,post,Cleveland Rockers,New York Liberty,CLE,NYL,1407.88743918429,1453.40105403122,0.549467544560723,0.450532455439277,66,65,1412.84937738306,1448.43911583245,0
2000,2000-07-02,0,0,post,Seattle Storm,Washington Mystics,SEA,WAS,1245.72582172615,1428.78613585171,0.355886553996861,0.644113446003139,55,60,1239.24734065321,1435.26461692465,0
2000,2000-07-04,0,0,post,New York Liberty,Portland Fire,NYL,POR,1448.43911583245,1305.93680684828,0.782590389554427,0.217409610445573,62,45,1456.00837770818,1298.36754497255,0
2000,2000-07-04,0,0,post,Sacramento Monarchs,Los Angeles Sparks,SAC,LAS,1559.58590464917,1585.82013338176,0.576763372879656,0.423236627120344,61,76,1536.86601420355,1608.54002382738,0
2000,2000-07-04,0,0,post,Charlotte Sting,Miami Sol,CHA,MIA,1330.90380367521,1288.75717089819,0.66888193020871,0.33111806979129,76,70,1337.43485574192,1282.22611883148,0
2000,2000-07-04,0,0,post,Minnesota Lynx,Seattle Storm,MIN,SEA,1501.38653592401,1239.24734065321,0.877558636677394,0.122441363322606,60,67,1472.9246509524,1267.70922562482,0
2000,2000-07-05,0,0,post,Connecticut Sun,Indiana Fever,CON,IND,1431.05092334357,1273.01070280986,0.797423717435978,0.202576282564022,72,60,1436.59531262707,1267.46631352636,0
2000,2000-07-05,0,0,post,Houston Comets,Seattle Storm,HOU,SEA,1657.42711493825,1267.70922562482,0.937257177499124,0.0627428225008764,80,50,1660.21917512247,1264.9171654406,0
2000,2000-07-05,0,0,post,Los Angeles Sparks,Washington Mystics,LAS,WAS,1608.54002382738,1435.26461692465,0.811222062727085,0.188777937272915,79,70,1612.81825710557,1430.98638364647,0
2000,2000-07-05,0,0,post,Phoenix Mercury,Dallas Wings,PHO,DAL,1542.60816910102,1419.51792640877,0.762978936745798,0.237021063254202,83,69,1549.95094499547,1412.17515051432,0
2000,2000-07-06,0,0,post,Houston Comets,Charlotte Sting,HOU,CHA,1660.21917512247,1337.43485574192,0.910406866509005,0.0895931334909953,86,71,1662.77354231327,1334.88048855111,0
2000,2000-07-06,0,0,post,Las Vegas Aces,Dallas Wings,LVA,DAL,1468.19435722853,1412.17515051432,0.686324060488917,0.313675939511083,69,73,1454.55679534855,1425.8127123943,0
2000,2000-07-06,0,0,post,Portland Fire,Sacramento Monarchs,POR,SAC,1298.36754497255,1536.86601420355,0.286510909792902,0.713489090207098,60,63,1294.38727467556,1540.84628450055,0
2000,2000-07-06,0,0,post,Minnesota Lynx,New York Liberty,MIN,NYL,1472.9246509524,1456.00837770818,0.635965324485308,0.364034675514692,70,76,1457.99762175969,1470.93540690089,0
2000,2000-07-06,0,0,post,Miami Sol,Cleveland Rockers,MIA,CLE,1282.22611883148,1412.84937738306,0.427658490223111,0.572341509776889,49,46,1291.56354978494,1403.5119464296,0
2000,2000-07-07,0,0,post,Charlotte Sting,Cleveland Rockers,CHA,CLE,1334.88048855111,1403.5119464296,0.516354810737985,0.483645189262015,59,80,1310.15289257434,1428.23954240637,0
2000,2000-07-07,0,0,post,Sacramento Monarchs,Washington Mystics,SAC,WAS,1540.84628450055,1430.98638364647,0.748931449205521,0.251068550794479,78,56,1551.53267073292,1420.29999741409,0
2000,2000-07-07,0,0,post,Connecticut Sun,Seattle Storm,CON,SEA,1436.59531262707,1264.9171654406,0.809809968442295,0.190190031557705,64,53,1441.47643953289,1260.03603853478,0
2000,2000-07-07,0,0,post,New York Liberty,Miami Sol,NYL,MIA,1470.93540690089,1291.56354978494,0.816537781209596,0.183462218790404,63,51,1475.88569165682,1286.61326502901,0
2000,2000-07-07,0,0,post,Indiana Fever,Phoenix Mercury,IND,PHO,1267.46631352636,1549.95094499547,0.237652088889648,0.762347911110352,65,66,1265.15166601111,1552.26559251072,0
2000,2000-07-08,0,0,post,Dallas Wings,Connecticut Sun,DAL,CON,1425.8127123943,1441.47643953289,0.591543392720415,0.408456607279585,62,68,1412.30984935478,1454.9793025724,0
2000,2000-07-08,0,0,post,Portland Fire,Washington Mystics,POR,WAS,1294.38727467556,1420.29999741409,0.434308226832894,0.565691773167106,75,58,1318.47260865353,1396.21466343612,0
2000,2000-07-08,0,0,post,Minnesota Lynx,Houston Comets,MIN,HOU,1457.99762175969,1662.77354231327,0.327774509074411,0.672225490925589,60,70,1449.33788437866,1671.43327969431,0
2000,2000-07-08,0,0,post,Los Angeles Sparks,Las Vegas Aces,LAS,LVA,1612.81825710557,1454.55679534855,0.797629370394093,0.202370629605907,92,72,1620.6139962151,1446.76105623902,0
2000,2000-07-09,0,0,post,Miami Sol,Seattle Storm,MIA,SEA,1286.61326502901,1260.03603853478,0.648740570223169,0.351259429776831,59,42,1299.88764507591,1246.76165848787,0
2000,2000-07-09,0,0,post,Cleveland Rockers,Charlotte Sting,CLE,CHA,1428.23954240637,1310.15289257434,0.757730753135615,0.242269246864385,72,65,1433.16572517165,1305.22670980906,0
2000,2000-07-10,0,0,post,Phoenix Mercury,Minnesota Lynx,PHO,MIN,1552.26559251072,1449.33788437866,0.741353735771872,0.258646264228128,64,54,1558.8216596471,1442.78181724228,0
2000,2000-07-10,0,0,post,Los Angeles Sparks,Portland Fire,LAS,POR,1620.6139962151,1318.47260865353,0.900229991623103,0.0997700083768973,77,80,1600.31697614373,1338.7696287249,0
2000,2000-07-11,0,0,post,New York Liberty,Charlotte Sting,NYL,CHA,1475.88569165682,1305.22670980906,0.808904736123792,0.191095263876208,84,70,1481.61805657806,1299.49434488782,0
2000,2000-07-11,0,0,post,Washington Mystics,Indiana Fever,WAS,IND,1396.21466343612,1265.15166601111,0.771178259698777,0.228821740301223,58,81,1349.27380550108,1312.09252394615,0
2000,2000-07-11,0,0,post,Las Vegas Aces,Portland Fire,LVA,POR,1446.76105623902,1338.7696287249,0.746903593017078,0.253096406982922,76,67,1452.75733011307,1332.77335485086,0
2000,2000-07-11,0,0,post,Houston Comets,Sacramento Monarchs,HOU,SAC,1671.43327969431,1551.53267073292,0.759642477388695,0.240357522611305,77,62,1679.24495659002,1543.72099383721,0
2000,2000-07-11,0,0,post,Dallas Wings,Seattle Storm,DAL,SEA,1412.30984935478,1246.76165848787,0.80431566888445,0.19568433111555,61,56,1415.53265719026,1243.53885065239,0
2000,2000-07-11,0,0,post,Cleveland Rockers,Connecticut Sun,CLE,CON,1433.16572517165,1454.9793025724,0.58296280565437,0.41703719434563,74,72,1438.55695612992,1449.58807161413,0
2000,2000-07-12,0,0,post,Miami Sol,Washington Mystics,MIA,WAS,1299.88764507591,1349.27380550108,0.543943190109888,0.456056809890112,48,60,1281.72027468486,1367.44117589213,0
2000,2000-07-12,0,0,post,Phoenix Mercury,Sacramento Monarchs,PHO,SAC,1558.8216596471,1543.72099383721,0.6335422460683,0.3664577539317,72,64,1567.47911093949,1535.06354254482,0
2000,2000-07-13,0,0,post,Portland Fire,Minnesota Lynx,POR,MIN,1332.77335485086,1442.78181724228,0.456921419992862,0.543078580007138,65,54,1349.92931643336,1425.62585565978,0
2000,2000-07-13,0,0,post,Connecticut Sun,New York Liberty,CON,NYL,1449.58807161413,1481.61805657806,0.568599052813988,0.431400947186012,51,55,1439.11736373417,1492.08876445802,0
2000,2000-07-13,0,0,post,Los Angeles Sparks,Houston Comets,LAS,HOU,1600.31697614373,1679.24495659002,0.501542755256453,0.498457244743547,63,58,1610.13048620313,1669.43144653062,0
2000,2000-07-13,0,0,post,Dallas Wings,Miami Sol,DAL,MIA,1415.53265719026,1281.72027468486,0.773959089183031,0.226040910816969,80,50,1427.34999267239,1269.90293920274,0
2000,2000-07-13,0,0,post,Indiana Fever,Seattle Storm,IND,SEA,1312.09252394615,1243.53885065239,0.701645033210735,0.298354966789265,64,45,1323.89570473939,1231.73566985916,0
2000,2000-07-13,0,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1452.75733011307,1567.47911093949,0.450197032219057,0.549802967780943,87,84,1461.60969173572,1558.62674931684,0
2000,2000-07-14,0,0,post,Los Angeles Sparks,Minnesota Lynx,LAS,MIN,1610.13048620313,1425.62585565978,0.820922648979592,0.179077351020408,58,57,1611.80321229022,1423.95312957269,0
2000,2000-07-14,0,0,post,Washington Mystics,Charlotte Sting,WAS,CHA,1367.44117589213,1299.49434488782,0.700913240893789,0.299086759106211,73,76,1354.99633072147,1311.93919005849,0
2000,2000-07-14,0,0,post,Sacramento Monarchs,Las Vegas Aces,SAC,LVA,1535.06354254482,1461.60969173572,0.707516226297528,0.292483773702472,69,75,1517.6008873464,1479.07234693414,0
2000,2000-07-14,0,0,post,Cleveland Rockers,Indiana Fever,CLE,IND,1438.55695612992,1323.89570473939,0.754092620259639,0.245907379740361,79,55,1449.65134361764,1312.80131725167,0
2000,2000-07-18,0,0,post,Connecticut Sun,Dallas Wings,CON,DAL,1439.11736373417,1427.34999267239,0.629076131914951,0.370923868085049,88,78,1449.15817991232,1417.30917649424,0
2000,2000-07-18,0,0,post,Seattle Storm,New York Liberty,SEA,NYL,1231.73566985916,1492.08876445802,0.261498252427132,0.738501747572868,55,78,1220.1742548673,1503.65017944988,0
2000,2000-07-18,0,0,post,Phoenix Mercury,Las Vegas Aces,PHO,LVA,1558.62674931684,1479.07234693414,0.714730045333197,0.285269954666803,86,76,1565.97756703697,1471.721529214,0
2000,2000-07-18,0,0,post,Miami Sol,Portland Fire,MIA,POR,1269.90293920274,1349.92931643336,0.499962040113811,0.500037959886189,69,62,1281.68195236448,1338.15030327162,0
